date,customer_id,order_id,product_id,product_name,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,holiday_flag,festival_flag,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,delivery_status,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny
2023-07-16,CUST102253,ORD202302253,P1043,Nestle Grocer 3,9,3,Chennai,Tamil Nadu,South,10,0.5609211359364302,0.7768702199800659,-0.0004026175020920403,1,Weekend Flash Sale,No,No,Yes,July,Sunday,83,0.5907095844938319,-0.7541124311643255,0.9890413815258043,-1.6371075217104396,Low,No,0.004901050900704822,-1.4798209270489548,2,-1.421785701593049,-0.34365691223634615,Decreasing,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-02-17,CUST102254,ORD202302254,P1037,Levis Fashio 17,6,0,Hyderabad,Telangana,South,21,0.02416496273748038,-0.3300447518380915,-0.4030201195942124,1,End of Season Sale,No,No,No,February,Friday,86,-0.03367853454378272,1.6172676959449257,-1.4450590294245824,-1.6371075217104396,High,No,0.6116978290832096,-1.4798209270489548,3,-0.5959296215922856,1.1575885800595778,Stable,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-24,CUST102255,ORD202302255,P1041,Fortune Grocer 1,4,2,Mumbai,Maharashtra,West,16,0.587592842613418,1.1298693916692606,0.4022148845900283,1,Great Indian Festival,No,No,No,October,Friday,77,-1.0743253996064737,-0.7541124311643255,1.0996823092962764,0.5872233501787445,High,No,1.9653214111826423,0.008633032968098841,3,0.3992498363461933,-1.054554757916762,Increasing,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-04-10,CUST102256,ORD202302256,P1004,Apple Electronic 4,2,7,Kochi,Kerala,South,45,-0.36722605433825006,-0.07233348616946252,1.6100673908663894,1,Great Indian Festival,No,No,No,April,Wednesday,25,-0.7701363159727641,0.4654544913490037,-0.8918543905722218,-0.04829975607530804,Medium,No,-0.8819557787506478,-1.4798209270489548,0,0.01026369784063045,-1.0320242173530791,Increasing,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-06-25,CUST102257,ORD202302257,P1032,Nike Fashio 12,10,2,Mumbai,Maharashtra,West,5,0.4407304875926099,0.3203949683624576,0.8048323866821486,1,Big Billion Days,No,No,No,June,Wednesday,90,-0.14574819693514945,-1.1606347386687685,-1.6663408849655266,-0.04829975607530804,Low,No,0.8450812053072495,1.4970869929851525,1,-1.4925510421418373,0.416452377306851,Increasing,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-02-05,CUST102258,ORD202302258,P1050,Tata Grocer 10,17,8,Lucknow,Uttar Pradesh,North,25,-1.4727975350252365,-1.512008352895346,-1.6108726258705734,0,No Promotion,No,No,No,February,Monday,10,-0.8982159301343261,-1.6349107640906189,-1.113136246113166,-0.3660613092023343,Low,No,-1.4887525569331521,-0.4875182870375857,0,-1.4825054890670881,0.5551930744621615,Stable,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-07-13,CUST102259,ORD202302259,P1061,Milton Hom 1,8,1,Bengaluru,Karnataka,South,27,2.2671306585746045,1.4528240031227244,-1.6108726258705734,0,No Promotion,No,No,Yes,July,Saturday,63,-0.4339273287986639,0.600961927183818,-0.44929067949033324,0.5872233501787445,High,No,0.284961102369553,0.5047843529737834,3,1.5831740748335699,1.1854553012830804,Decreasing,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-06-05,CUST102260,ORD202302260,P1008,Samsung Electronic 8,15,7,Kochi,Kerala,South,42,1.1628614506129444,1.0092637077223856,0.8048323866821486,1,Republic Day Sale,No,No,No,June,Wednesday,58,0.6067195362640272,1.2107453884404826,-1.4450590294245824,-0.6838228623293606,High,No,-0.6018957272817996,0.5047843529737834,0,0.2870744936781614,0.4176381952312553,Increasing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-11-17,CUST102261,ORD202302261,P1090,Nivea Beaut 10,11,6,Ahmedabad,Gujarat,West,17,-0.01775245902963477,0.4525844573534596,1.6100673908663894,1,End of Season Sale,No,No,Yes,November,Sunday,84,0.4946498738726604,-1.4316496103383973,0.3251958149029716,-0.04829975607530804,Low,No,0.09825440139032098,0.5047843529737834,3,0.841589023404313,-1.298833250344061,Increasing,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-11-10,CUST102262,ORD202302262,P1013,Apple Electronic 13,2,7,Kochi,Kerala,South,9,0.19117521871254226,-0.10439470057767887,-0.0004026175020920403,1,Great Indian Festival,No,No,No,November,Friday,81,0.6547493915746129,1.5495139780275184,1.0996823092962764,-1.6371075217104396,Low,No,-0.04177562434410326,1.000935672979468,1,0.20950050048982116,0.9139029965944813,Stable,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-09-17,CUST102263,ORD202302263,P1058,Nestle Grocer 18,9,8,Lucknow,Uttar Pradesh,North,22,-0.9844659998546664,-0.9131039112340525,0.4022148845900283,1,Weekend Flash Sale,No,No,No,September,Tuesday,61,-0.8021562195131545,1.4140065421927042,-1.223777173883638,-1.6371075217104396,High,No,0.6583745043280177,1.000935672979468,1,0.12991739668653102,-0.5173792381615854,Decreasing,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-04-27,CUST102264,ORD202302264,P1047,Fortune Grocer 7,4,8,Lucknow,Uttar Pradesh,North,30,0.38820825258135583,0.9031910859098335,0.4022148845900283,1,Big Billion Days,No,No,Yes,April,Saturday,52,-0.834176123053545,1.007484234688261,0.8784004537553323,-0.04829975607530804,High,No,0.33163777761436114,1.000935672979468,0,-1.1458678438066068,-1.110288200363767,Stable,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-27,CUST102265,ORD202302265,P1052,Fortune Grocer 12,4,6,Ahmedabad,Gujarat,West,17,-0.9027338705616482,-0.7116178407004738,0.8048323866821486,1,Republic Day Sale,No,No,No,October,Monday,59,1.5352967389353516,-0.07657525199025374,-0.6705725350312776,0.9049849033057709,Medium,No,-0.8819557787506478,-0.9836696070432703,3,-0.8516447559728437,-1.2229409031821816,Decreasing,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-03-15,CUST102266,ORD202302266,P1087,Nivea Beaut 7,11,5,Kolkata,West Bengal,East,25,-1.039265138452558,-1.070942969574011,-0.4030201195942124,1,Republic Day Sale,No,No,Yes,March,Saturday,98,2.015595292041209,0.6687156451012253,-0.228008823949389,1.5405080095598234,Medium,No,-0.3685123510577593,-0.9836696070432703,1,-0.07356086170533183,0.24154423345720719,Stable,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-09-30,CUST102267,ORD202302267,P1001,Samsung Electronic 1,15,6,Ahmedabad,Gujarat,West,7,1.4428998549425316,1.4743017686079474,-0.8056376216863328,1,Big Billion Days,No,No,No,September,Monday,72,0.33455035617070794,-0.8896198669991399,-0.8918543905722218,-0.3660613092023343,Low,No,-0.08845229958891107,-0.4875182870375857,1,-1.3934349184709793,0.10280353630189676,Stable,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-12-04,CUST102268,ORD202302268,P1023,Levis Fashio 3,6,6,Ahmedabad,Gujarat,West,23,-0.6653760032267559,-0.631657104213179,-0.4030201195942124,1,Weekend Flash Sale,No,No,No,December,Wednesday,87,1.119037992910275,0.05893218384456062,-1.113136246113166,-0.6838228623293606,Low,No,-0.18180565007852723,0.008633032968098841,0,-0.7309865018194682,-0.10175005565785601,Stable,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-08-29,CUST102269,ORD202302269,P1095,Nivea Beaut 15,11,4,New Delhi,Delhi,North,36,-0.7602635754647912,-0.6274932713145545,-0.0004026175020920403,1,Great Indian Festival,No,No,No,August,Tuesday,30,-1.7627533257248693,-1.296142174503583,-0.11736789617891688,-0.04829975607530804,Medium,No,0.8917578805520575,-0.4875182870375857,2,1.7197935966501572,-0.6774646579561744,Stable,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2023-12-08,CUST102270,ORD202302270,P1098,Loreal Beaut 18,7,1,Bengaluru,Karnataka,South,32,0.7576389700373302,1.3409624679000243,0.8048323866821486,1,Diwali Sale,No,No,No,December,Friday,42,0.6867692951150034,1.6172676959449257,-0.6705725350312776,0.26946179705171824,Low,No,-0.9753091292402639,-1.4798209270489548,2,-1.4532617678939295,-1.050997304143549,Decreasing,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-07-13,CUST102271,ORD202302271,P1097,Lakme Beaut 17,5,7,Kochi,Kerala,South,28,1.3210378183556972,1.5812591675475582,-0.4030201195942124,1,Diwali Sale,No,No,Yes,July,Saturday,77,-0.14574819693514945,-0.957373584916547,0.3251958149029716,1.2227464564327972,High,No,0.42499112810397727,-0.9836696070432703,2,-0.1856245871169774,-0.2802156532807127,Increasing,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-12-17,CUST102272,ORD202302272,P1064,Milton Hom 4,8,5,Kolkata,West Bengal,East,23,1.5132225821101584,1.0253461261997,-0.8056376216863328,1,Diwali Sale,No,No,No,December,Wednesday,20,-1.9868926505076028,0.26219333759678215,-0.5599316072608054,-1.3193459685834132,Medium,No,0.7050511795728253,1.000935672979468,0,1.0461834543600363,0.9133100876322792,Increasing,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-12-30,CUST102273,ORD202302273,P1088,Lakme Beaut 8,5,3,Chennai,Tamil Nadu,South,1,-1.447000922440745,-1.429092381094024,0.4022148845900283,1,Great Indian Festival,No,No,Yes,December,Saturday,99,-0.27382781109671145,-0.6186049953295112,-0.5599316072608054,-0.6838228623293606,Low,No,1.3118479577553297,1.000935672979468,0,-1.2257857993790553,-0.8250989895445177,Stable,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-09-06,CUST102274,ORD202302274,P1069,Philips Hom 9,12,6,Ahmedabad,Gujarat,West,26,-0.8677259594964244,-0.8614430899943358,-0.4030201195942124,1,Great Indian Festival,No,No,Yes,September,Saturday,37,-0.8661960265939356,1.007484234688261,-0.228008823949389,-1.6371075217104396,Medium,No,-0.32183567581295147,1.000935672979468,3,-1.3160841597954112,-0.005698803781102509,Increasing,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-04-26,CUST102275,ORD202302275,P1032,Nike Fashio 12,10,7,Kochi,Kerala,South,44,-0.12883549302690478,-0.1116183877073814,-0.8056376216863328,1,Diwali Sale,No,No,Yes,April,Saturday,46,-1.5546239527123311,0.5332082092664109,1.542246020378165,0.5872233501787445,High,No,1.498554658734562,1.000935672979468,0,-0.37660171279359655,0.05537081932572217,Increasing,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-06-29,CUST102276,ORD202302276,P1057,Fortune Grocer 17,4,1,Bengaluru,Karnataka,South,26,0.06921779272226004,-0.35673054665117054,-0.8056376216863328,1,Diwali Sale,No,No,Yes,June,Saturday,49,-0.4659472323390544,-1.7026644820080261,-1.223777173883638,-0.6838228623293606,Low,No,-0.18180565007852723,-1.4798209270489548,0,1.4366206171986182,1.3378329045690411,Increasing,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-05-01,CUST102277,ORD202302277,P1066,Prestige Hom 6,13,3,Chennai,Tamil Nadu,South,47,1.4825403731230091,1.591591531069629,-0.8056376216863328,1,Big Billion Days,No,No,No,May,Thursday,27,0.14243093492836498,-0.008821534072846556,1.4316050926076929,-1.3193459685834132,Medium,No,-1.2086925054643043,1.000935672979468,2,-1.2234418369949471,-0.018149891987348375,Increasing,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-02-18,CUST102278,ORD202302278,P1080,Philips Hom 20,12,9,Vijayawada,Andhra Pradesh,South,4,0.9500311020601556,1.141371494321024,0.4022148845900283,1,End of Season Sale,No,No,No,February,Tuesday,53,-1.0423054960660834,-1.5671570461732116,1.542246020378165,-1.6371075217104396,High,No,0.6583745043280177,-0.4875182870375857,0,-0.748510411072086,-0.2173673032872814,Stable,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-01-29,CUST102279,ORD202302279,P1083,Lakme Beaut 3,5,7,Kochi,Kerala,South,23,-0.7371171293499927,-0.8099088078257187,0.4022148845900283,1,End of Season Sale,No,No,Yes,January,Sunday,96,0.7187891986553939,-1.4316496103383973,0.7677595259848602,-0.04829975607530804,High,No,0.23828442712474496,-0.9836696070432703,2,0.8487325278130233,0.44609782541696,Decreasing,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2024-10-24,CUST102280,ORD202302280,P1085,Loreal Beaut 5,7,7,Kochi,Kerala,South,37,1.5790868915079574,1.8564238576921868,-0.4030201195942124,1,Weekend Flash Sale,No,No,No,October,Thursday,82,1.631356449556523,1.5495139780275184,0.43583674267344374,0.9049849033057709,Low,No,-0.5085423767921835,-0.9836696070432703,0,-0.5348749823490883,-0.268357474036669,Stable,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-12-30,CUST102281,ORD202302281,P1027,Adidas Fashio 7,1,6,Ahmedabad,Gujarat,West,17,0.5270620450779433,0.262338443993698,-0.8056376216863328,1,Weekend Flash Sale,No,No,No,December,Tuesday,32,-1.8748229881162362,-0.14432896990766092,0.3251958149029716,-0.6838228623293606,High,No,1.5919080092241782,1.000935672979468,0,-0.6163555795109423,0.7336586720850181,Stable,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-29,CUST102282,ORD202302282,P1044,Tata Grocer 4,17,6,Ahmedabad,Gujarat,West,39,2.392464039973854,2.05616727597889,-1.6108726258705734,0,No Promotion,No,No,No,April,Monday,72,0.06238117607738876,1.6172676959449257,0.2145548871324995,1.5405080095598234,Medium,No,0.09825440139032098,1.000935672979468,3,-0.23886601841314783,0.5723874343660247,Increasing,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-01-01,CUST102283,ORD202302283,P1040,Nike Fashio 20,10,7,Kochi,Kerala,South,32,0.493800174832345,0.3239251095349454,-1.6108726258705734,0,No Promotion,Yes,No,No,January,Wednesday,46,-1.4905841456315503,-1.0251273028339543,-1.4450590294245824,-1.6371075217104396,Low,No,1.3118479577553297,-0.4875182870375857,1,-0.36387734556558116,0.5243618084276478,Decreasing,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-08-08,CUST102284,ORD202302284,P1014,Apple Electronic 14,2,8,Lucknow,Uttar Pradesh,North,38,-1.5361153620875243,-1.5520923436854057,-0.4030201195942124,1,End of Season Sale,No,No,No,August,Thursday,64,0.8628787645871511,-0.4830975594946968,-1.5556999571950545,0.9049849033057709,Medium,No,-0.5552190520369916,1.000935672979468,1,-0.5983852012327798,-0.19720839857240724,Stable,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-07-20,CUST102285,ORD202302285,P1083,Lakme Beaut 3,5,3,Chennai,Tamil Nadu,South,26,0.27318107411980114,0.6081228958889373,0.4022148845900283,1,End of Season Sale,No,No,Yes,July,Saturday,103,0.44662001856207467,-1.5671570461732116,1.2103232370667487,0.5872233501787445,High,No,0.6116978290832096,1.000935672979468,2,0.9649260917109543,-0.72786191974336,Stable,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-05-31,CUST102286,ORD202302286,P1072,Milton Hom 12,8,5,Kolkata,West Bengal,East,26,1.7172066003345354,1.3335743796149564,-0.4030201195942124,1,Republic Day Sale,No,No,No,May,Friday,41,-1.2024050137680358,-0.27983640574247526,1.6528869481486372,0.9049849033057709,Medium,No,0.33163777761436114,0.008633032968098841,0,-1.4265852436176514,0.7170572211433569,Stable,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-11-20,CUST102287,ORD202302287,P1062,Milton Hom 2,8,9,Vijayawada,Andhra Pradesh,South,10,1.8285343288884752,1.7914296045669973,-0.4030201195942124,1,Republic Day Sale,No,No,No,November,Monday,92,1.7274161601776945,1.5495139780275184,1.3209641648372208,0.26946179705171824,Medium,No,-0.3685123510577593,-0.9836696070432703,3,0.006133859354344652,0.2095271494982894,Decreasing,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-04-19,CUST102288,ORD202302288,P1019,Dell Electronic 19,3,0,Hyderabad,Telangana,South,48,-0.7938074665553647,-0.7421595898848561,0.8048323866821486,1,Republic Day Sale,No,No,No,April,Wednesday,24,-0.3698875217178829,-1.7026644820080261,-1.5556999571950545,0.9049849033057709,Medium,No,-1.115339154974688,-1.4798209270489548,2,0.26218384550406093,-0.24760566035959267,Increasing,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-04-29,CUST102289,ORD202302289,P1073,Milton Hom 13,8,5,Kolkata,West Bengal,East,38,0.5267261084831936,0.6606216648356997,-0.4030201195942124,1,Great Indian Festival,No,No,No,April,Tuesday,89,0.27051054908992694,-1.4316496103383973,0.7677595259848602,-0.6838228623293606,High,No,0.42499112810397727,1.4970869929851525,3,-0.4133237901446241,-0.16697004150009598,Increasing,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-08-05,CUST102290,ORD202302290,P1054,Fortune Grocer 14,4,1,Bengaluru,Karnataka,South,9,-0.6295054401651374,-0.32753190508759367,1.6100673908663894,1,Big Billion Days,No,No,No,August,Monday,41,-1.810783181035455,-0.5508512774121039,-1.5556999571950545,0.9049849033057709,Medium,No,2.1987047874066827,-1.4798209270489548,3,1.0243064721083601,-1.3788759602413554,Increasing,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-05-22,CUST102291,ORD202302291,P1068,Philips Hom 8,12,9,Vijayawada,Andhra Pradesh,South,38,0.38547099143895003,0.27096003912932765,0.4022148845900283,1,Diwali Sale,No,No,No,May,Monday,38,0.19046079023895074,-0.957373584916547,0.5464776704439159,0.26946179705171824,Medium,No,-0.9286324539954558,1.4970869929851525,1,0.5689080660530672,0.40815165183602037,Decreasing,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-07-29,CUST102292,ORD202302292,P1092,Loreal Beaut 12,7,9,Vijayawada,Andhra Pradesh,South,3,-1.3204399208927804,-1.3452278644447737,-0.8056376216863328,1,Weekend Flash Sale,No,No,Yes,July,Saturday,77,-1.1223552549170595,-0.6863587132469183,-1.002495318342694,1.5405080095598234,Low,No,2.1053514369170667,0.5047843529737834,2,-0.7014079288771515,0.18106751931258466,Increasing,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2024-05-26,CUST102293,ORD202302293,P1054,Fortune Grocer 14,4,6,Ahmedabad,Gujarat,West,3,-1.3934128145300997,-1.4146948253665477,-0.4030201195942124,1,Republic Day Sale,No,No,Yes,May,Sunday,53,-1.346494579699793,-0.7541124311643255,-0.006726968408444751,0.9049849033057709,High,No,1.3585246330001377,1.000935672979468,1,0.6559695260342263,0.11229007969713167,Increasing,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-04-30,CUST102294,ORD202302294,P1063,Prestige Hom 3,13,6,Ahmedabad,Gujarat,West,19,0.38746172681524516,0.4907753439302179,0.4022148845900283,1,Weekend Flash Sale,No,No,No,April,Wednesday,73,0.014351320766803018,1.5495139780275184,1.6528869481486372,0.5872233501787445,Medium,No,0.19160775187993714,-0.4875182870375857,2,-0.6774102187541396,-0.11775859763731489,Decreasing,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-29,CUST102295,ORD202302295,P1015,Samsung Electronic 15,15,9,Vijayawada,Andhra Pradesh,South,3,-0.5690866214945793,-0.34829726556623236,1.6100673908663894,1,End of Season Sale,No,No,No,October,Wednesday,65,1.6473664013267182,1.4817602601101114,0.8784004537553323,-1.3193459685834132,Low,No,-0.7886024282610318,-0.9836696070432703,3,0.4486962809252363,-0.9235218772700798,Decreasing,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-04-26,CUST102296,ORD202302296,P1007,Samsung Electronic 7,15,8,Lucknow,Uttar Pradesh,North,23,1.2128123190964843,0.7425940736422868,-0.4030201195942124,1,Republic Day Sale,No,No,No,April,Friday,51,-0.962255737215107,1.0752379526056683,1.6528869481486372,-1.3193459685834132,Low,No,0.47166780334878533,1.000935672979468,0,-0.6341027232763324,0.9577782597974427,Decreasing,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2023-02-28,CUST102297,ORD202302297,P1060,Tata Grocer 20,17,0,Hyderabad,Telangana,South,45,-1.0217798460640988,-1.1540751538039047,-0.0004026175020920403,1,Weekend Flash Sale,No,No,No,February,Tuesday,37,-0.2257979557861257,-1.7026644820080261,-0.3386497517198611,0.5872233501787445,Medium,No,-0.7419257530162237,-1.4798209270489548,2,0.47637736050898927,1.0212195187530761,Increasing,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-11-04,CUST102298,ORD202302298,P1062,Milton Hom 2,8,6,Ahmedabad,Gujarat,West,8,-0.7869891978915537,-0.8642618225308778,-1.6108726258705734,0,No Promotion,No,No,No,November,Tuesday,58,-0.4499372805688591,0.6687156451012253,-0.8918543905722218,-0.3660613092023343,High,No,0.09825440139032098,0.008633032968098841,3,-0.8488543245631912,0.4864156348467084,Increasing,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-06-13,CUST102299,ORD202302299,P1073,Milton Hom 13,8,5,Kolkata,West Bengal,East,39,0.4339122189287989,0.17564523110152033,-0.0004026175020920403,1,Big Billion Days,No,No,No,June,Friday,24,-1.5226040491719406,-0.7541124311643255,0.8784004537553323,-0.04829975607530804,High,No,-0.18180565007852723,-0.9836696070432703,3,-0.11240366692769496,0.7425523065180509,Increasing,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-01-06,CUST102300,ORD202302300,P1069,Philips Hom 9,12,4,New Delhi,Delhi,North,38,0.37308695845224726,0.7583885410050516,0.8048323866821486,1,End of Season Sale,No,No,Yes,January,Saturday,38,0.4786399221024652,1.1429916705230754,1.4316050926076929,1.2227464564327972,Medium,No,-1.0219858044850718,-0.4875182870375857,0,-0.3822941928692879,-0.8049400848296435,Decreasing,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-05-18,CUST102301,ORD202302301,P1096,Lakme Beaut 16,5,9,Vijayawada,Andhra Pradesh,South,15,-0.5191316056456726,-0.3809024983431131,0.4022148845900283,1,Great Indian Festival,No,No,No,May,Thursday,57,-0.41791737702846865,0.1266859017619678,-0.7812134628017496,-0.04829975607530804,Low,No,0.0515777261455129,1.4970869929851525,0,-1.6069587299375911,-0.5167863291993833,Increasing,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-11-16,CUST102302,ORD202302302,P1095,Nivea Beaut 15,11,8,Lucknow,Uttar Pradesh,North,37,-0.21689235450502725,-0.09754664517872073,0.8048323866821486,1,Weekend Flash Sale,No,No,No,November,Thursday,52,0.30253045263031747,-1.7026644820080261,1.0996823092962764,-1.3193459685834132,High,No,-0.6018957272817996,0.008633032968098841,3,0.36174643820046315,-0.30274619384439555,Stable,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-09-08,CUST102303,ORD202302303,P1049,Nestle Grocer 9,9,7,Kochi,Kerala,South,2,-1.4809263711451084,-1.464915891033517,0.8048323866821486,1,Republic Day Sale,No,No,Yes,September,Sunday,57,0.09440107961777926,0.39770077343159654,-1.223777173883638,1.5405080095598234,Medium,No,-0.32183567581295147,1.000935672979468,1,1.4290306437643638,-0.966804231510839,Decreasing,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-09-26,CUST102304,ORD202302304,P1086,Loreal Beaut 6,7,1,Bengaluru,Karnataka,South,43,-0.14306925096741505,0.009081951450158544,1.6100673908663894,1,Weekend Flash Sale,No,No,No,September,Thursday,83,-0.24180790755632092,-0.5508512774121039,0.7677595259848602,0.26946179705171824,Low,No,0.7517278548176333,-0.9836696070432703,0,-0.28016440327600517,-0.385753448552701,Increasing,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-25,CUST102305,ORD202302305,P1076,Philips Hom 16,12,9,Vijayawada,Andhra Pradesh,South,31,-1.2322005753384973,-1.055837990693143,1.6100673908663894,1,End of Season Sale,No,No,No,September,Thursday,69,-0.35387756994768765,-0.2120826878250681,-0.006726968408444751,-0.04829975607530804,Low,No,0.3783144528591692,-0.4875182870375857,2,0.5295071745487734,-2.147878884217585,Decreasing,4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
