date,customer_id,order_id,product_id,product_name,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,holiday_flag,festival_flag,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,delivery_status,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny
2023-09-17,CUST102520,ORD202302520,P1030,Nike Fashio 10,10,0,Hyderabad,Telangana,South,25,33935.2,24669.79,20,1,Weekend Flash Sale,No,No,Yes,September,Sunday,37,57,57,49,10,Medium,No,0.65,1,1,200.74,27.3,Decreasing,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-11-23,CUST102521,ORD202302521,P1079,Prestige Hom 19,13,2,Mumbai,Maharashtra,West,27,9480.6,10359.81,40,1,Great Indian Festival,No,No,Yes,November,Saturday,68,105,34,47,9,Medium,No,0.65,3,2,98.38,-9.27,Increasing,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-07-07,CUST102522,ORD202302522,P1075,Milton Hom 15,8,5,Kolkata,West Bengal,East,41,742.5,614.45,10,1,Weekend Flash Sale,No,No,Yes,July,Sunday,64,90,36,42,5,Medium,No,0.71,1,1,238.98,17.25,Stable,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-05-10,CUST102523,ORD202302523,P1081,Nivea Beaut 1,11,1,Bengaluru,Karnataka,South,34,44824.5,39177.6,10,1,Republic Day Sale,No,No,No,May,Friday,89,242,73,21,12,Medium,No,0.37,4,2,180.39,12.6,Stable,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-12-15,CUST102524,ORD202302524,P1030,Nike Fashio 10,10,0,Hyderabad,Telangana,South,19,18175.0,13156.43,0,0,No Promotion,No,No,No,December,Monday,46,208,47,40,6,Medium,No,0.22,7,3,114.54,27.61,Stable,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-08-18,CUST102525,ORD202302525,P1032,Nike Fashio 12,10,6,Ahmedabad,Gujarat,West,15,37458.75,27899.63,25,1,Diwali Sale,No,No,No,August,Monday,74,202,79,31,4,Medium,No,0.37,1,3,287.08,25.52,Stable,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-03-14,CUST102526,ORD202302526,P1061,Milton Hom 1,8,0,Hyderabad,Telangana,South,41,5051.7,3814.51,10,1,Republic Day Sale,No,Yes,No,March,Thursday,90,232,66,42,9,Medium,No,0.39,1,2,92.44,24.49,Increasing,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-12-26,CUST102527,ORD202302527,P1005,Apple Electronic 5,2,9,Vijayawada,Andhra Pradesh,South,25,16200.8,13615.39,30,1,Weekend Flash Sale,No,No,No,December,Thursday,28,163,47,34,4,Medium,No,0.17,5,0,162.99,15.96,Increasing,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-12-19,CUST102528,ORD202302528,P1037,Levis Fashio 17,6,1,Bengaluru,Karnataka,South,11,25307.1,16100.84,10,1,Republic Day Sale,No,No,No,December,Tuesday,64,132,32,45,12,Medium,No,0.48,6,3,198.97,36.38,Decreasing,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-04-21,CUST102529,ORD202302529,P1051,Aashirvaad Grocer 11,0,8,Lucknow,Uttar Pradesh,North,38,13397.0,9920.94,0,0,No Promotion,No,No,No,April,Friday,24,194,37,34,11,Medium,No,0.12,2,1,281.34,25.95,Increasing,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-15,CUST102530,ORD202302530,P1043,Nestle Grocer 3,9,6,Ahmedabad,Gujarat,West,27,27245.05,20403.47,15,1,Weekend Flash Sale,No,Yes,No,January,Monday,67,199,52,50,8,Low,No,0.34,2,3,256.78,25.11,Stable,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-12-24,CUST102531,ORD202302531,P1064,Milton Hom 4,8,7,Kochi,Kerala,South,6,10676.85,7899.45,15,1,Big Billion Days,No,No,Yes,December,Sunday,90,149,74,35,6,Low,No,0.6,6,2,263.95,26.01,Increasing,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2023-03-13,CUST102532,ORD202302532,P1057,Fortune Grocer 17,4,9,Vijayawada,Andhra Pradesh,South,9,12661.6,9147.74,20,1,Weekend Flash Sale,No,No,No,March,Monday,85,201,34,39,11,Medium,No,0.42,3,0,343.04,27.75,Decreasing,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-06,CUST102533,ORD202302533,P1029,Nike Fashio 9,10,0,Hyderabad,Telangana,South,25,30289.6,27346.65,20,1,Great Indian Festival,No,No,No,November,Wednesday,90,215,61,39,11,Low,No,0.42,3,1,191.45,9.72,Stable,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2023-11-02,CUST102534,ORD202302534,P1029,Nike Fashio 9,10,8,Lucknow,Uttar Pradesh,North,20,42744.6,31135.59,10,1,Republic Day Sale,No,Yes,No,November,Thursday,49,81,67,24,3,Low,No,0.6,1,0,244.51,27.16,Decreasing,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-02-29,CUST102535,ORD202302535,P1007,Samsung Electronic 7,15,1,Bengaluru,Karnataka,South,33,1700.0,1268.48,20,1,Weekend Flash Sale,No,No,No,February,Thursday,25,70,46,32,11,Medium,No,0.36,7,2,260.55,25.38,Increasing,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-16,CUST102536,ORD202302536,P1024,Puma Fashio 4,14,3,Chennai,Tamil Nadu,South,49,11349.0,7824.33,0,0,No Promotion,No,No,Yes,September,Saturday,44,178,78,30,9,Low,No,0.25,7,2,104.23,31.06,Increasing,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-12-14,CUST102537,ORD202302537,P1046,Nestle Grocer 6,9,8,Lucknow,Uttar Pradesh,North,47,24658.5,19434.71,15,1,Diwali Sale,No,No,Yes,December,Sunday,49,80,44,50,3,Medium,No,0.61,5,1,83.57,21.18,Decreasing,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-03-04,CUST102538,ORD202302538,P1058,Nestle Grocer 18,9,1,Bengaluru,Karnataka,South,38,24604.0,17374.08,0,0,No Promotion,No,No,No,March,Monday,14,128,64,29,6,High,No,0.11,5,1,207.5,29.39,Increasing,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,CUST102539,ORD202302539,P1095,Nivea Beaut 15,11,3,Chennai,Tamil Nadu,South,17,35833.0,20565.62,0,0,No Promotion,No,No,Yes,June,Sunday,39,153,33,41,6,High,No,0.25,4,1,134.92,42.61,Stable,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-19,CUST102540,ORD202302540,P1063,Prestige Hom 3,13,0,Hyderabad,Telangana,South,16,1033.6,947.94,15,1,Great Indian Festival,No,No,No,June,Thursday,61,227,62,36,4,Low,No,0.27,5,0,246.81,8.29,Decreasing,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-01-02,CUST102541,ORD202302541,P1073,Milton Hom 13,8,3,Chennai,Tamil Nadu,South,37,30701.7,25635.68,10,1,Great Indian Festival,No,No,No,January,Tuesday,37,223,64,28,9,Medium,No,0.17,5,1,338.07,16.5,Decreasing,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2024-03-24,CUST102542,ORD202302542,P1060,Tata Grocer 20,17,1,Bengaluru,Karnataka,South,24,19616.0,14100.93,20,1,Weekend Flash Sale,No,No,Yes,March,Sunday,58,113,77,21,9,Low,No,0.51,4,3,251.13,28.12,Stable,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-04-02,CUST102543,ORD202302543,P1028,Puma Fashio 8,14,3,Chennai,Tamil Nadu,South,37,6138.0,4255.28,0,0,No Promotion,No,No,No,April,Wednesday,13,196,57,42,3,Low,No,0.07,3,2,270.5,30.67,Increasing,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2024-02-25,CUST102544,ORD202302544,P1093,Nivea Beaut 13,11,1,Bengaluru,Karnataka,South,49,7603.2,7150.41,40,1,Great Indian Festival,No,No,Yes,February,Sunday,90,216,69,22,9,Low,No,0.42,2,3,217.39,5.96,Decreasing,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-07-19,CUST102545,ORD202302545,P1069,Philips Hom 9,12,9,Vijayawada,Andhra Pradesh,South,9,9186.0,7110.32,0,0,No Promotion,No,No,No,July,Wednesday,41,135,63,24,2,Medium,No,0.3,7,0,161.26,22.6,Stable,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2023-09-18,CUST102546,ORD202302546,P1039,Levis Fashio 19,6,6,Ahmedabad,Gujarat,West,8,27619.5,22499.16,25,1,Great Indian Festival,No,No,No,September,Monday,66,148,33,44,8,Medium,No,0.45,5,0,143.94,18.54,Increasing,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-03,CUST102547,ORD202302547,P1017,Dell Electronic 17,3,0,Hyderabad,Telangana,South,1,17826.0,21749.63,40,1,Big Billion Days,No,No,Yes,September,Sunday,72,194,65,46,12,High,No,0.37,7,1,137.27,-22.01,Decreasing,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-07-22,CUST102548,ORD202302548,P1073,Milton Hom 13,8,9,Vijayawada,Andhra Pradesh,South,28,37187.25,33959.48,25,1,End of Season Sale,No,No,Yes,July,Saturday,61,132,50,33,7,High,No,0.46,6,0,295.56,8.68,Stable,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-10,CUST102549,ORD202302549,P1041,Fortune Grocer 1,4,4,New Delhi,Delhi,North,17,3071.2,2979.24,20,1,Republic Day Sale,No,No,No,March,Friday,67,243,72,30,8,Medium,No,0.28,1,1,55.04,2.99,Decreasing,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2024-10-09,CUST102550,ORD202302550,P1077,Prestige Hom 17,13,9,Vijayawada,Andhra Pradesh,South,5,40261.5,34946.49,10,1,Big Billion Days,No,No,No,October,Wednesday,23,41,44,48,6,High,No,0.56,3,0,148.23,13.2,Decreasing,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-09-07,CUST102551,ORD202302551,P1003,Sony Electronic 3,16,9,Vijayawada,Andhra Pradesh,South,0,3943.2,3676.33,20,1,End of Season Sale,No,No,Yes,September,Sunday,62,172,52,29,10,Medium,No,0.36,1,0,52.46,6.77,Stable,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-04-24,CUST102552,ORD202302552,P1033,Puma Fashio 13,14,5,Kolkata,West Bengal,East,22,12531.75,10798.37,25,1,Diwali Sale,No,No,No,April,Thursday,47,122,76,50,10,Medium,No,0.39,2,2,165.95,13.83,Stable,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-10-18,CUST102553,ORD202302553,P1037,Levis Fashio 17,6,6,Ahmedabad,Gujarat,West,30,22441.6,18538.75,20,1,Big Billion Days,No,No,No,October,Wednesday,27,48,42,36,2,High,No,0.56,5,2,268.93,17.39,Increasing,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-08-07,CUST102554,ORD202302554,P1050,Tata Grocer 10,17,5,Kolkata,West Bengal,East,38,7075.2,7584.81,40,1,Republic Day Sale,No,No,No,August,Monday,91,263,37,31,11,Medium,No,0.35,1,2,114.48,-7.2,Stable,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-05-25,CUST102555,ORD202302555,P1100,Loreal Beaut 20,7,7,Kochi,Kerala,South,12,17024.0,12052.79,0,0,No Promotion,No,No,No,May,Thursday,40,163,60,47,12,Medium,No,0.25,7,0,234.01,29.2,Decreasing,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-05-21,CUST102556,ORD202302556,P1016,Apple Electronic 16,2,9,Vijayawada,Andhra Pradesh,South,16,22689.0,17076.58,25,1,Weekend Flash Sale,No,No,No,May,Tuesday,66,144,54,23,8,High,No,0.46,3,2,157.71,24.74,Stable,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-31,CUST102557,ORD202302557,P1078,Prestige Hom 18,13,2,Mumbai,Maharashtra,West,15,13334.4,9517.42,20,1,Republic Day Sale,No,No,No,October,Friday,89,147,41,36,3,Low,No,0.61,7,3,236.14,28.63,Stable,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-07-25,CUST102558,ORD202302558,P1099,Loreal Beaut 19,7,7,Kochi,Kerala,South,5,28131.6,27628.97,40,1,Diwali Sale,No,No,No,July,Thursday,94,211,77,42,7,High,No,0.45,6,2,323.79,1.79,Stable,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-02-10,CUST102559,ORD202302559,P1001,Samsung Electronic 1,15,9,Vijayawada,Andhra Pradesh,South,41,32616.75,27612.87,25,1,Great Indian Festival,No,No,No,February,Friday,89,154,55,27,11,Low,No,0.58,6,2,213.71,15.34,Decreasing,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-09-03,CUST102560,ORD202302560,P1097,Lakme Beaut 17,5,3,Chennai,Tamil Nadu,South,13,18931.8,22391.58,40,1,Weekend Flash Sale,No,No,No,September,Wednesday,81,188,46,47,11,Medium,No,0.43,4,0,139.71,-18.27,Stable,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-07-24,CUST102561,ORD202302561,P1069,Philips Hom 9,12,7,Kochi,Kerala,South,27,6999.75,6272.35,15,1,Weekend Flash Sale,No,No,No,July,Monday,93,207,49,34,8,Medium,No,0.45,4,3,273.6,10.39,Decreasing,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-09-04,CUST102562,ORD202302562,P1077,Prestige Hom 17,13,3,Chennai,Tamil Nadu,South,13,18079.5,18312.15,25,1,Big Billion Days,No,No,No,September,Monday,36,123,66,41,12,High,No,0.29,1,3,174.92,-1.29,Decreasing,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-12-28,CUST102563,ORD202302563,P1054,Fortune Grocer 14,4,7,Kochi,Kerala,South,37,18969.3,11730.18,10,1,Diwali Sale,No,No,Yes,December,Saturday,75,242,57,43,5,High,No,0.31,6,3,190.33,38.16,Decreasing,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-07-01,CUST102564,ORD202302564,P1062,Milton Hom 2,8,7,Kochi,Kerala,South,1,6725.7,4774.2,10,1,Great Indian Festival,No,No,No,July,Tuesday,77,196,33,24,7,High,No,0.39,6,0,151.59,29.02,Stable,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-03-15,CUST102565,ORD202302565,P1082,Nivea Beaut 2,11,9,Vijayawada,Andhra Pradesh,South,31,31884.3,28703.94,30,1,Diwali Sale,No,No,No,March,Wednesday,61,94,53,32,12,Low,No,0.65,3,2,329.48,9.97,Decreasing,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-11-20,CUST102566,ORD202302566,P1091,Nivea Beaut 11,11,7,Kochi,Kerala,South,45,15469.8,16823.41,40,1,End of Season Sale,No,No,No,November,Wednesday,50,136,74,28,4,Low,No,0.37,3,0,349.9,-8.75,Stable,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-07-09,CUST102567,ORD202302567,P1021,Nike Fashio 1,10,7,Kochi,Kerala,South,32,41042.25,32930.03,15,1,Weekend Flash Sale,No,No,No,July,Wednesday,38,159,54,38,7,High,No,0.24,5,3,58.66,19.77,Decreasing,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-11-19,CUST102568,ORD202302568,P1095,Nivea Beaut 15,11,6,Ahmedabad,Gujarat,West,49,26616.0,16200.86,0,0,No Promotion,No,No,Yes,November,Sunday,67,223,64,20,12,Low,No,0.3,4,3,251.22,39.13,Stable,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-07,CUST102569,ORD202302569,P1026,Adidas Fashio 6,1,5,Kolkata,West Bengal,East,31,3226.0,2548.95,0,0,No Promotion,No,No,No,August,Wednesday,55,81,57,31,5,Medium,No,0.68,7,3,251.04,20.99,Stable,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-06,CUST102570,ORD202302570,P1054,Fortune Grocer 14,4,4,New Delhi,Delhi,North,1,37178.0,25898.37,0,0,No Promotion,No,No,Yes,August,Sunday,62,111,73,33,11,Medium,No,0.56,7,3,288.87,30.34,Stable,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2023-03-15,CUST102571,ORD202302571,P1013,Apple Electronic 13,2,6,Ahmedabad,Gujarat,West,9,39943.0,25450.51,0,0,No Promotion,No,No,No,March,Wednesday,65,200,33,35,11,High,No,0.33,2,0,188.26,36.28,Increasing,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-02-07,CUST102572,ORD202302572,P1028,Puma Fashio 8,14,4,New Delhi,Delhi,North,45,43647.3,28387.95,10,1,Diwali Sale,No,No,No,February,Wednesday,81,157,44,25,8,High,No,0.52,2,2,233.29,34.96,Increasing,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-02-15,CUST102573,ORD202302573,P1087,Nivea Beaut 7,11,9,Vijayawada,Andhra Pradesh,South,26,29440.6,29579.1,30,1,Great Indian Festival,No,No,Yes,February,Saturday,43,208,74,25,11,Medium,No,0.21,3,0,116.66,-0.47,Increasing,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-08-04,CUST102574,ORD202302574,P1077,Prestige Hom 17,13,1,Bengaluru,Karnataka,South,14,13956.8,12169.12,20,1,Weekend Flash Sale,No,No,No,August,Monday,32,53,71,24,2,Low,No,0.6,5,0,347.76,12.81,Decreasing,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-06-05,CUST102575,ORD202302575,P1083,Lakme Beaut 3,5,9,Vijayawada,Andhra Pradesh,South,30,14308.05,11673.51,15,1,Big Billion Days,No,No,No,June,Thursday,57,105,65,41,5,High,No,0.54,3,2,314.85,18.41,Decreasing,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2024-05-11,CUST102576,ORD202302576,P1061,Milton Hom 1,8,7,Kochi,Kerala,South,11,9609.0,11009.88,40,1,Great Indian Festival,No,No,Yes,May,Saturday,69,82,77,27,2,High,No,0.84,7,3,187.22,-14.58,Increasing,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-02-23,CUST102577,ORD202302577,P1010,Samsung Electronic 10,15,6,Ahmedabad,Gujarat,West,39,9521.1,8327.76,10,1,Great Indian Festival,No,No,No,February,Friday,62,152,42,25,8,Medium,No,0.41,5,1,126.16,12.53,Decreasing,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-11-12,CUST102578,ORD202302578,P1032,Nike Fashio 12,10,7,Kochi,Kerala,South,33,6726.3,7011.44,30,1,Weekend Flash Sale,No,No,No,November,Wednesday,82,232,45,43,10,High,No,0.35,5,2,306.79,-4.24,Increasing,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-25,CUST102579,ORD202302579,P1022,Adidas Fashio 2,1,8,Lucknow,Uttar Pradesh,North,1,25723.2,21686.78,20,1,Weekend Flash Sale,No,No,No,June,Wednesday,88,186,69,22,2,Medium,No,0.47,4,3,258.54,15.69,Increasing,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-02-19,CUST102580,ORD202302580,P1041,Fortune Grocer 1,4,2,Mumbai,Maharashtra,West,9,44378.1,36287.18,10,1,Great Indian Festival,No,No,No,February,Wednesday,82,138,34,41,10,Low,No,0.59,1,2,46.26,18.23,Increasing,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-07-29,CUST102581,ORD202302581,P1073,Milton Hom 13,8,1,Bengaluru,Karnataka,South,23,7219.2,5525.74,20,1,Diwali Sale,No,No,Yes,July,Saturday,59,175,33,49,4,Medium,No,0.34,4,0,130.24,23.46,Stable,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-03-03,CUST102582,ORD202302582,P1011,Samsung Electronic 11,15,9,Vijayawada,Andhra Pradesh,South,19,11840.5,10804.94,15,1,Great Indian Festival,No,No,No,March,Friday,30,37,37,43,7,High,No,0.81,3,3,177.31,8.75,Increasing,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-04-28,CUST102583,ORD202302583,P1089,Loreal Beaut 9,7,0,Hyderabad,Telangana,South,23,28584.6,26983.92,40,1,Republic Day Sale,No,No,No,April,Friday,79,149,66,26,3,Medium,No,0.53,4,0,288.59,5.6,Increasing,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-06-30,CUST102584,ORD202302584,P1028,Puma Fashio 8,14,7,Kochi,Kerala,South,36,9914.8,9493.68,30,1,Big Billion Days,No,No,No,June,Monday,25,46,30,23,12,Medium,No,0.54,2,3,88.51,4.25,Decreasing,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2023-11-23,CUST102585,ORD202302585,P1093,Nivea Beaut 13,11,4,New Delhi,Delhi,North,37,1219.0,797.2,0,0,No Promotion,No,No,No,November,Thursday,31,165,54,30,6,High,No,0.19,4,3,56.43,34.6,Decreasing,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-05-26,CUST102586,ORD202302586,P1044,Tata Grocer 4,17,8,Lucknow,Uttar Pradesh,North,1,47508.0,36041.23,0,0,No Promotion,No,No,Yes,May,Sunday,73,94,34,46,10,High,No,0.78,7,0,336.62,24.14,Stable,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-05-11,CUST102587,ORD202302587,P1009,Dell Electronic 9,3,1,Bengaluru,Karnataka,South,49,26388.6,29847.45,30,1,Great Indian Festival,No,No,Yes,May,Saturday,80,94,39,35,8,High,No,0.85,2,2,286.97,-13.11,Stable,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-04,CUST102588,ORD202302588,P1007,Samsung Electronic 7,15,5,Kolkata,West Bengal,East,11,13616.8,10961.63,20,1,Diwali Sale,No,No,Yes,May,Sunday,68,188,52,20,6,Low,No,0.36,3,3,308.12,19.5,Increasing,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-21,CUST102589,ORD202302589,P1054,Fortune Grocer 14,4,1,Bengaluru,Karnataka,South,49,35976.75,30430.45,25,1,End of Season Sale,No,No,No,October,Tuesday,53,80,77,36,4,Medium,No,0.66,4,0,285.93,15.42,Stable,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-07-18,CUST102590,ORD202302590,P1049,Nestle Grocer 9,9,0,Hyderabad,Telangana,South,31,21949.2,19188.78,10,1,Diwali Sale,No,No,No,July,Tuesday,92,219,72,45,7,Medium,No,0.42,1,1,164.46,12.58,Decreasing,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-10-29,CUST102591,ORD202302591,P1006,Apple Electronic 6,2,4,New Delhi,Delhi,North,49,14359.2,10282.12,20,1,Republic Day Sale,No,No,No,October,Tuesday,58,129,77,24,11,Medium,No,0.45,2,3,193.04,28.39,Decreasing,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-05-05,CUST102592,ORD202302592,P1090,Nivea Beaut 10,11,5,Kolkata,West Bengal,East,26,3059.0,1933.6,0,0,No Promotion,No,No,No,May,Friday,20,78,58,41,10,High,No,0.26,7,1,167.32,36.79,Stable,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-08-23,CUST102593,ORD202302593,P1019,Dell Electronic 19,3,4,New Delhi,Delhi,North,24,2587.8,2979.68,40,1,Weekend Flash Sale,No,No,No,August,Friday,84,113,48,24,2,Medium,No,0.74,6,0,176.13,-15.14,Increasing,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
